sku,product_name,dsc_product_brand_name,dsc_image_url,bi_category_one,bi_category_two,bi_category_three
GE840AA0XIWGSNAFAMZ,Men's Summer Floral Flower Printed Casual Shirt Men Short Sleeve Shirt Tops(blue),Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/309212/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA03X7VGNAFAMZ,Round Neck Plain T-Shirt -Royal Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/5887/1.jpg,Men's clothing,T-shirts,Short sleeves
AB105AA0K1KE0NAFAMZ,Red T-shirt With Patterns At The Bottom,ABERCROMBIE & FITCH,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/33/6654/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0RB26ZNAFAMZ,Men's Short Sleeve T-Shirt town - red,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/865691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0B5IVVNAFAMZ,New Stylish 2018 New Men's Wear Classic Flower Printing Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/18/733531/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW15IECCNAFAMZ,Yellow  Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/69/722652/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MPBJENAFAMZ,Arsenal FC 19/20 football soccer shirt 3rd kit jersey tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/599082/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1NCLDVNAFAMZ,Pour Milk Printing Casual Men's Short-sleeved T-shirt - Black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/684931/1.jpg,Men's clothing,T-shirts,Short sleeves
DO698MW0O687WNAFAMZ,Navy Blue Arrow Head T-shirt,Dona jewels,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/601372/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1AS9D6NAFAMZ,Two pack V-neck tshirts white and black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/580842/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1C12OBNAFAMZ,3PACK Pure Cotton Short Sleeve Men's T-shirt Gym Tees,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/80/671691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0PVWYUNAFAMZ,"3 Pack - Plain T-shirts blue, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/479462/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA14DAVHNAFAMZ,Game of Thrones T-Shirt (Winter is Coming),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/805261/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA114ZIQNAFAMZ,Black plain T shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/62/37845/1.jpg,Men's clothing,T-shirts,Short sleeves
TS156AA14FK3NNAFAMZ,Grey T shirt_Daddy,T SHIRTS HOUSE KENYA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/910531/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA12LDNCNAFAMZ,V-Neck Plain T-Shirt Casual Slim Fit- 3 pieces set,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/64/822872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0WX1PGNAFAMZ,Round Neck Short Sleeves T-shirt-RED,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/55/289572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1KOO94NAFAMZ,"Customized T-shirt - I'm Real & I Know Who's Fake ",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/209672/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1GH2RONAFAMZ,Two pack V-neck tshirts white and black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/88/136772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW06N8Y6NAFAMZ,Plain T Shirt- V Neck T-shirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/162382/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0D87HUNAFAMZ,Wu-Tang Clan Band Men's Cotton Short Sleeve Print T-shirt Black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/22/21797/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1CTAX0NAFAMZ,Autumn Men High-Elastic Cotton T-shirts Men's Long Sleeve Tight T-shirt Oblique Buttons Slim Fit T-Shirt Solid Tops Tee 2XL (Dark Grey),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/81/98874/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1MNUQUNAFAMZ,Yellow  Branded T-shirt Black power,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/530662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW19VMM2NAFAMZ,White Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/77/058362/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840HA1E83JWNAFAMZ,Ghost Rider Skull masks,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/84/358652/1.jpg,Men's clothing,T-shirts,Short sleeves
MU821MW0I50X6NAFAMZ,Nataka Sitaki Black T-Shirt Bundle,Murfy's Flaw,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/30/467562/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0GKC6SNAFAMZ,Men Color Blocking Loose Top Short Raglan Sleeve Round Neck Cotton T-Shirt(white),Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/27/822772/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA03TY7ONAFAMZ,Money heist t-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/436212/1.jpg,Men's clothing,T-shirts,Short sleeves
BO476MW1J75RINAFAMZ,Kenya mosaic T-shirt,BORN TaO,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/712942/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0IIRA4NAFAMZ,White Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/31/108252/1.jpg,Men's clothing,T-shirts,Short sleeves
